what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352428505241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352428517821
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1352428521557
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1352428521605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352428524460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1352428524547
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1352428539709
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1352428555051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352428559497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352428566190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352428566492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352428829953
opened,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1352428837714
opened,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.DeviceView",1352428837832
opened,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.ThreadView",1352428837890
activated,perspective,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.Perspective",1352428837960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1352428838073
executed,command,,,"com.android.ide.eclipse.ddms.Perspective",1352428838073
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.DeviceView",1352428841615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352428854169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352428876162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352428884666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352428889967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352428893723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352428919825
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1352428920065
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1352428920089
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1352428920142
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1352428925170
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1352428927951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352428931742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352429253118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352429262060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352429289632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352429297228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352429300537
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1352429306378
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1352429309358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352429317324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352429320259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352429322799
