what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352499053456
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1352499053457
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352499068591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499072131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499436174
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1352499438676
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1352499438943
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352499440701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1352499441565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352499442842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499443869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499445781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499447043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499455428
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352499456878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1352499457750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352499458870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499459949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499462057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499474412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499480623
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352499482257
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352499482380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1352499486216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499488785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499490827
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352499491977
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352499492135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1352499493008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352499494344
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352499499808
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.cut.line.to.end",1352499500376
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.cut.line.to.end",1352499500974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352499502552
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352499515525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1352499519567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352499520564
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352499528314
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352499544516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352499548695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499570367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499572359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499574183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499666483
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineUp",1352499673336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352499675403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499689003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499691156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499693345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499771517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499773158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499836578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499843635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499846912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499849270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499850941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499852697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499853589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499854756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499940014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499946528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499952433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499953161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499953899
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352499957114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352499962870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500046777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500052310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500163700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500171195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500174411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500178598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500186842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1352500191191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352500192377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500193148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500195608
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352500200368
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352500206910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1352500208529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1352500210036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352500211053
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352500213984
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500222992
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500223219
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500223498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352500226099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500227176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500228313
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500238542
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineUp",1352500241105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352500242842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500248696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500264062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500275098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500277627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500306349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500377997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500405084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500408911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500410003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500422391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500432609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500450638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500453787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500464062
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352500469949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352500479951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352500485633
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352500490029
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352500494957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352500505807
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352500508441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500512240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500568183
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500572265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352500574293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500575133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500579091
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352500586936
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352500587126
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.cut.line.to.end",1352500587998
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.cut.line.to.end",1352500588142
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineUp",1352500588454
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineUp",1352500588636
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineUp",1352500588803
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineUp",1352500589018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1352500590544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352500591443
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352500602948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500618333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500619319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500620521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500646065
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500666306
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500666479
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500666677
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500667060
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352500667440
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352500667654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1352500670313
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500674664
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500674811
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500675002
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500675211
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352500675555
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352500675900
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.cut.line.to.end",1352500676643
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.cut.line.to.end",1352500677123
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500691438
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500691596
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500691814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352500694540
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352500698926
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineUp",1352500702532
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500704387
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500704533
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500705113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352500707954
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352500711526
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352500722791
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352500722986
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.cut.line.to.end",1352500723923
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.cut.line.to.end",1352500724055
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500724413
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500724615
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500724806
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500724975
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineDown",1352500725245
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineUp",1352500726753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1352500727665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352500728640
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352500735099
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352500738467
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352500744064
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352500744178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1352500747071
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352500757294
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352500759242
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352500759399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1352500760609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352500761711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352500765682
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352500768952
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352500769157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1352500773181
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352500777325
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352500782912
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1352500783092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1352500784527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352500786491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500787297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500788200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500789386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500795202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500800510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500802722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500804691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500815250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352500815941
